"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"004061089060000004000234000230000090010008000000325060000600070600800000000100600",0.1551,0.6259,0.0452,39.5951,14.2592,94,88
"560700200700001000200500000600009002400010030000400906070090008000000000002003659",0.1825,47.3033,0.0719,55.7174,22.3548,216,137
"705003901003109005000065000007600000000302000002000600000400000050030006130000409",0.5357,309.7912,0.1976,44.0591,17.8142,172,105
"000000780456000000080003000000005000300000000090214000031002000600078530000001642",0.0411,38.7273,0.0199,23.1673,12.9614,79,81
"080004300000000007020907000000745000000300896003006745000068002000001500100000000",1.1856,2.4303,0.4141,44.8177,12.8927,88,85
"006000010002800000809006020403081002000000430000400068000053000100008050000200600",0.8088,29.3049,0.2913,52.565,26.6271,229,174
"000000000000000000010005600300040090070000308090376054053000002240093076000000040",0.0558,7.2159,0.0258,24.709,12.425,56,81
"987654000050000987000000000000000013005300006000090000509000100000000009130500460",3.2603,1.3357,1.1319,72.0991,17.3551,264,98
"004008200700001004091060080007009000020010000100402000045096300000000000300070009",0.0751,0.3464,0.0321,28.0064,26.6844,56,92
"806049001040000000021000004085090000690310780010085000000050002000060008000000000",0.058,0.3703,0.0268,71.2992,18.3496,271,111
"042507080007000030080004000000050000705309000000002000001000070806910002000720010",0.3347,1.0466,0.1092,42.9835,20.4799,59,88
"000006000050700120009103450010000007060070000007010000000000908042000030008501002",0.032,33.269,0.0175,24.2692,15.0385,93,91
"000600020000000087000000004800045000745013000000090040000060100408000500032570400",47.3558,62.1284,17.7447,32.057,18.9363,144,119
"020000700400000000780003406010060090000800200000000365501600000000078501000030600",0.1054,10.0734,0.0256,29.3353,16.0815,61,94
"007600001600201900000000000000000000045000090210006700570400030008010509030000068",240.3597,3127.5582,87.0307,20.3629,14.9711,109,109
"000070000000100006000046027050000000600090200090000030735804060120000000008037001",0.1667,4033.9863,0.0632,16.4559,19.646,79,146
"500030001700009000001060080000082000020000050000050400045000120900040038016020000",281.6064,162.1737,104.4223,63.7268,21.8309,295,140
"400600000007809435000000007000500008004008003008000574000000000200906000080750040",16.2737,334.4374,5.4551,15.9577,19.1645,56,116
"000040300509002000021870050870000000600001000200080000060000100002068097000000068",0.0746,1.3834,0.0322,37.799,18.2387,146,110
"700000020503012000921000040000390012000400000000060305006000100250030000000000209",0.2726,1.5638,0.1009,62.498,15.1898,187,107
"800000300040031000300000050700000010604300000200080000008407002030060500050923000",471.2292,4629.5306,167.8834,19.693,13.0592,86,86
"600030001730200000090004703067009000020083000000005900000900030000002850005010000",0.4958,4.3059,0.1482,57.8877,21.0712,216,136
"000054300000003987000900004006005203000001096003800000009008002000300000100000068",0.7522,0.4611,0.2615,60.2874,22.7158,148,135
"070904301000000800321000900000000013040000008003790600500000002400300000000589000",4.9328,0.2702,1.6523,61.3071,14.4383,132,81
"020000009400080020000123050004005807360090010000000060500600900000000030900500600",0.0301,0.3982,0.0172,58.6971,13.074,85,80
"000027010620000005000005000300000700000200360108006004700104900040000000000002143",7.9876,0.8182,2.8556,33.1718,23.7079,56,138
"000070009000000400010005000365000091080001006001306040000008000120900504000507000",161.5641,38.0319,54.7596,13.4269,30.7427,56,153
"070090300504300000300070000760080210005203009000060000900000130000100400000030005",0.3941,0.4315,0.153,40.6532,29.1482,56,150
"004560709000809004009000106000000007400900000090020001000000900000008500008702603",1.7485,0.3194,0.8985,17.3473,29.4673,59,165
"050002010302100000810000327500000000000009200000000004030014000020960000064053000",0.3034,4.4726,0.1093,40.9685,23.95,74,117
"000000080006000100009120006000360000005900000000010005531000970000007031900501600",0.0346,44.9125,0.0191,31.0068,19.3166,120,121
"000430090000120000001000003705002000820090000300050000500040120000007500100500907",1.9339,1.9244,0.7118,47.9176,14.0134,72,89
"000056709006007123000023000200300807000009004000000000530002000000090500070500040",0.0979,1.239,0.017,64.4475,20.5972,143,129
"607000201008902000201605400700000000006000004000000000073000108980100060000800300",2.7107,11.2784,0.6757,35.6712,19.4964,56,80
"200000089450007000009000400100500000540060008008000045000005870800700900000030500",3.4527,2.836,1.2583,440.8404,17.96,2864,109
"020000000400009003700000000004000000005700010007204005000602008602000500978501002",0.0338,1.6679,0.0181,18.4382,19.3428,56,87
"000050000006009023700003000000000097000007204000200000530600008642000500070030602",0.0297,65.4733,0.0168,25.1497,13.4412,56,80
"000000021050023907001000050806000000045000800203000040000000130400002009000009408",0.9528,2.2606,0.3353,61.8456,20.6768,144,132
"040300809000080000000000020053000000001490000090600130730014060004900003060000001",0.2009,172.5044,0.0773,38.0467,18.4729,178,128
"000500301004000800001000004060085000000010769000000008900600037037000000000708605",76.1086,2064.9203,26.7931,46.0734,28.0425,233,193
"005400291080000605290670003000000309000800000902004050000040000009000030000000067",0.2159,11.6702,0.0801,20.8466,21.1313,58,97
"768500001500000800001076040000090002000000060000008005009052000000030680000480009",80.4779,0.3546,26.9417,99.6367,14.1418,390,101
"700040300500020070300806900070090200090001000000000049008400000400900008102000090",0.8605,13.0515,0.3107,77.1553,21.2767,331,133
"000001709501007000000004150005000800006870020807005000000003900600000502000700003",0.1487,0.6699,0.0611,16.2186,30.0535,56,159
"000000000020009400009000027060740000074300102000050300040000280000800900001502040",1.5436,3.5887,0.5392,51.2524,16.0411,116,117
"000000001604020000000980650000040000745012800003000000570008100008000000100509400",1.549,77.7925,0.4859,32.2875,24.5538,153,166
"000000021654020000001087054090040003000000090000000000570400032000203079000500000",0.6164,0.8684,0.2744,28.216,15.1744,56,85
"030600809007810000000000000000000100000108063008060004700040906003900050900750000",3.9783,42.1196,1.3663,60.571,21.7841,233,139
"300060089500080000100200060003608001700000000600000045000090000004006903006803000",1.5304,1.3938,0.5398,44.6969,15.8117,65,93
"000627009020089005800000600060040000004090160000000000000000006201904003040500200",0.4902,40.0654,0.1863,15.824,19.6679,67,125
"000050780000000020000103056120360007060000014090014000500000900602070000000000002",0.0316,7.6942,0.017,25.9092,14.9299,98,87
"806040000040230000001070900000004210000000080000005000960007100000000560052360007",6.5264,24.6319,2.2583,27.0616,12.9783,120,84
"003000780006000103000120000000360007300000000097210060000040000040700531000000042",0.0277,11.5195,0.0155,48.4101,19.8351,100,132
"004050700100900230089000100002065090000809000000010005000000900603000501008020000",0.7056,7.1322,0.2451,28.1392,17.8858,100,100
"600008090700912000090500080060380410000071030000005900070006000002000000000057000",0.5862,0.4314,0.2023,36.0155,14.3145,85,83
"034500009000080000000204100025006000000000025000300061100600000073000002050070043",3.4382,30.3326,1.1681,51.1178,27.7756,206,181
"000700200030029000200060000050002300000600070180005000800390020006050038000007900",20.515,187.4586,6.8867,26.2789,18.5937,133,125
"087004000004001007000900054000705003005000090213090040000400030000300009000000068",10.8432,1.2277,3.966,43.2972,20.9279,166,127
"042507080000080000080004000020000690005000000000002700200408070800001020974000800",45.8005,30.5794,16.1299,16.06,28.1539,56,107
"000060100000001005080005067003000000014000003000500006030600970050700001970030800",0.093,262.8923,0.0372,14.2792,19.0038,56,113
"007000001600300000000087050090700010040210006000000000570000102060002509000079060",0.6218,59.6147,0.2186,85.3078,18.5807,415,130
"000000000300000000019046300450020000001407035907000000200000003034000602008260000",20.3577,1429.0475,7.5162,45.1066,29.5834,190,191
"020450080406700000700000056210300000000070004000010000530002070640080001000030000",0.0435,1.7807,0.0207,43.8245,13.3468,85,85
"007000001050210900001080600800700000040100090003000700070400002400021000000579000",2.0285,34.2804,0.7195,29.9882,16.5533,102,94
"705040900043020000000060000000000002406000587000500000600400230054000170100200000",2.4443,7.9302,0.8943,27.442,21.6397,63,132
"000009000540023870001870000005090213000000000010000000908407102400900000002000000",7.9535,52.565,2.8783,16.9354,16.4678,61,85
"000030000000009670000005000000000010026090000300050002000940100080017530062503900",501.3578,2872.1614,178.4257,30.8109,17.1272,190,131
"000000020904000870301076954008600200000000000000700600000060132460000089000000000",0.7004,2.9881,0.2528,42.5304,27.0634,56,120
"000400709400080120080103006200000000065070000807010060000040908000090501000000000",0.0772,0.9815,0.0173,51.7349,17.9946,84,102
"760040000840000760900760003000000310006310000000000000009000030058030006134000000",0.6185,1.1031,0.225,44.0131,16.5439,106,102
"000000700006000200780030006000405800405800301070000000090600510600000000020007460",0.365,1.4886,0.1208,40.7755,33.7382,65,196
"705040001040001700000700040000000012000002080300080650009000030200004000100900570",240.11,79.4647,84.5705,44.2134,19.4039,187,143
"807000300600100000300000650906700000000001090203000000000400100008002070100079068",69.898,332.7399,24.9113,13.6031,13.9751,56,104
"006000001000030006001800004875004000000000080203005009000057002400100500107000060",1.2044,3.5815,0.3934,31.0476,22.0881,80,89
"000000091700002004000000703000080000029001030803005000070296000000040007100007320",263.5675,71.1211,91.5539,17.2859,14.9307,78,99
"000000001049020000021800000805094003004100000013705000960007000000008560000000400",3.5427,82.2801,1.2541,17.8028,19.2503,73,126
"000050009400000020000003406204000000060007200800200060001040070642008000078030000",0.0352,133.9265,0.0184,66.0188,15.6447,390,101
"340500000500800000000004007000050790000300020098070305200000070800903450000006000",32.9717,0.7214,11.5556,48.5267,11.7751,81,80
"000000300000002800021006054708005003000000700200090040580460100060100580000000000",2.4183,0.4272,0.838,16.0012,17.0834,60,83
"000654001050000900021000650980000402000010000000008030230140070000000000010800040",11.6561,74.4366,3.9694,16.634,17.6229,72,106
"000483000000000000200075000740006000530000840010000030000708000000014060104069050",3.7656,118.0798,1.3261,44.721,20.7492,222,135
"045260089000000300000300207000000700010870020000003006001650000052700000006002000",0.1636,0.3719,0.0482,55.3584,13.999,110,81
"000000001004000980001000600007560003063001000010700800700010206200096000000000540",5.2165,41.5522,1.8983,19.7878,14.981,64,107
"086500300500200800020000900000094003090000000013780000960050030400000060050008000",2.9008,0.5112,0.9965,55.5291,15.7457,117,97
"004006000000009000009030100000000007005000310800010060000000900003097501008021643",123.5349,118.9951,42.4748,15.433,12.6347,70,92
"870050020900100076000806900708000013600000700000008600080007030000000009100080000",0.3985,1.7295,0.1428,50.1734,19.3309,63,119
"000500109007008000000000000400000005715309006600005301201046900000090040000000010",8.6478,53.7181,2.9919,29.4911,22.1902,140,140
"050300800070081000009500027503000700000007230900030000200000000034859070000000000",16.2165,0.9963,5.8016,28.5735,16.4331,105,113
"004501009000079004709004106000016000406000005090300000000003070000000010000000642",0.1862,19.7222,0.0712,31.1142,17.4712,69,113
"004050009000009200709034000310060007400000002000002000000600070003090500908001600",0.9582,29.9718,0.3318,27.1048,15.5299,88,88
"103006000400080000000003050000305000300000200800014000000000008042090030908031602",0.0421,677.5871,0.0205,41.338,19.4284,202,126
"000000000600031980021900600800700000005302000000096000009000000060120509002000408",4.6338,2.8001,1.654,163.8246,32.0581,641,193
"000620010000090400019000007000008000000009000190370054000100002001003506980700000",3.5279,18.8545,1.2488,32.3846,23.304,78,142
"700840000000209000000000043080000302000321500302507000000002030200036000004000050",25.2445,74.2677,8.9539,16.2793,23.9921,64,175
"000007010007981400009000000300548001000000300000076004003100082000093000000750000",28.9554,132.2176,9.6652,18.9146,14.8207,80,96
"008000000003020800020070003007000000390000400000038060809010234000000090030290008",0.3164,5.989,0.1137,33.6635,18.6884,58,81
"004501789500007000700030006005406007400000000000025400000003000000100000058002600",1.0296,0.7549,0.3349,87.6412,18.7284,214,113
"060700290008010564090060003000400300400000000000900072040090000900140000000027000",0.6149,2.5663,0.2287,50.6298,14.1411,71,80
"000007810000081000010405600060008000000209008090376004053000900000000570000700000",0.4221,8.5982,0.1386,53.8756,19.1341,151,116
"670403001080012070000670003000000000006000008000004730007200000809000057000030020",20.3411,29.7752,6.4525,13.1924,19.8889,56,84
"000000000106700234000200050002005807000000310000010005001003908000907000008000640",3.4026,163.4998,1.0207,98.2519,21.4078,453,123
"230000000006079004709000100300005000020700001897043002100000000460000900000000020",15.0975,45.6413,5.1167,27.0097,13.0325,88,84
"080600000604023000000000600800000000000302806000890040079068030460000500000509000",3.1858,73.6918,1.0735,48.7989,20.0065,195,123
"000000789000007000789003000200000800300070014000204060000640008000000030900001602",0.0397,2.6191,0.0195,34.5576,18.3933,123,123
"060040901000920076001006000600000010005010000400060005000000000050100080104080209",337.5878,217.9075,120.3306,17.4902,24.9985,71,161
"000500000000010870900006003687400010000000000410900005800020000230100050006000207",6.7336,41.1596,2.2931,28.2358,15.9458,101,93
"007080291480009070090075000700000300000090000900034000065000100009200000000050008",4.9151,14.818,1.77,45.057,19.3185,194,118
"003050000050000100700003000004065097360900010800010300031602008600080000000000000",0.3481,0.3762,0.1348,42.32,21.6551,151,149
